hydr_cond,permeability,layer_thickness,depth_ATES,porosity,temperature_ground,ATES_max_power,phi_standing,phi_charge_ATES,phi_pipes,phi_charge,P_pump,Q_ATES_standing_mean,num_wells
1.7202117623130564e-05,1.72725e-12,30.0,426.10810399999997,0.189,20.783243119999998,6.005931310932126,0.9999839380074789,0.9252759125764698,0.9999749977458409,0.9252527785929362,0.05122726670097447,0.05059608911543044,1.0
1.7202117623130564e-05,1.72725e-12,30.0,426.10810399999997,0.17765999999999998,20.783243119999998,6.005931310932126,0.999984767620565,0.9299972956877797,0.9999749977458409,0.9299740436590256,0.05122726670097447,0.047982726111634205,1.0
1.7202117623130564e-05,1.72725e-12,30.0,426.10810399999997,0.18333,20.783243119999998,6.005931310932126,0.9999843551676545,0.9276496329029409,0.9999749977458409,0.9276264395710484,0.05122726670097447,0.049281992897088914,1.0
1.7202117623130564e-05,1.72725e-12,30.0,426.10810399999997,0.19467,20.783243119999998,6.005931310932126,0.9999835159759788,0.9228757385883861,0.9999749977458409,0.9228526646146127,0.05122726670097447,0.05192553160859555,1.0
1.7202117623130564e-05,1.72725e-12,30.0,426.10810399999997,0.20034000000000002,20.783243119999998,6.005931310932126,0.9999830889098749,0.9204487224741786,0.9999749977458409,0.9204257091812789,0.05122726670097447,0.05327083476188447,1.0
1.7202117623130564e-05,1.72725e-12,15.0,426.10810399999997,0.189,20.783243119999998,3.002965655466063,0.9999919689392421,0.937635828297617,0.999950002729123,0.9375889490651257,0.024788123344655803,0.02529804455771522,1.0
1.7202117623130564e-05,1.72725e-12,15.0,426.10810399999997,0.17765999999999998,20.783243119999998,3.002965655466063,0.9999923837522757,0.9416255290226159,0.999950002729123,0.9415784503159766,0.024788123344655803,0.023991363055817103,1.0
1.7202117623130564e-05,1.72725e-12,15.0,426.10810399999997,0.18333,20.783243119999998,3.002965655466063,0.9999921775226366,0.9396425298000609,0.999950002729123,0.939595550237971,0.024788123344655803,0.024640996448544457,1.0
1.7202117623130564e-05,1.72725e-12,15.0,426.10810399999997,0.19467,20.783243119999998,3.002965655466063,0.999991757920058,0.9356050309714656,0.999950002729123,0.9355582532732983,0.024788123344655803,0.025962765804297776,1.0
1.7202117623130564e-05,1.72725e-12,15.0,426.10810399999997,0.20034000000000002,20.783243119999998,3.002965655466063,0.9999915443834406,0.9335497488345903,0.999950002729123,0.9335030738949207,0.024788123344655803,0.026635417380942234,1.0
1.7202117623130564e-05,1.72725e-12,22.5,426.10810399999997,0.189,20.783243119999998,4.504448483199093,0.9999879534572363,0.9306579601135855,0.9999666402356406,0.9306269135833369,0.03852282097215904,0.03794706683657283,1.0
1.7202117623130564e-05,1.72725e-12,22.5,426.10810399999997,0.17765999999999998,20.783243119999998,4.504448483199093,0.9999885756719187,0.9350631485610519,0.9999666402356406,0.9350319550747548,0.03852282097215904,0.03598704458372566,1.0
1.7202117623130564e-05,1.72725e-12,22.5,426.10810399999997,0.18333,20.783243119999998,4.504448483199093,0.999988266329848,0.9328731152265816,0.9999666402356406,0.9328419947992804,0.03852282097215904,0.03696149467281669,1.0
1.7202117623130564e-05,1.72725e-12,22.5,426.10810399999997,0.19467,20.783243119999998,4.504448483199093,0.9999876369310358,0.9284172859461906,0.9999666402356406,0.9283863141643042,0.03852282097215904,0.03894414870644667,1.0
1.7202117623130564e-05,1.72725e-12,22.5,426.10810399999997,0.20034000000000002,20.783243119999998,4.504448483199093,0.9999873166287838,0.9261507017135918,0.9999666402356406,0.9261198055444214,0.03852282097215904,0.03995312607141336,1.0
1.7202117623130564e-05,1.72725e-12,45.0,426.10810399999997,0.189,20.783243119999998,7.0,0.9999759072047075,0.9170374683380572,0.9999785297777041,0.9170177793397583,0.04613649079308605,0.07589413367314567,1.0
1.7202117623130564e-05,1.72725e-12,45.0,426.10810399999997,0.17765999999999998,20.783243119999998,7.0,0.999977151604865,0.9222356426158294,0.9999785297777041,0.9222158420115731,0.04613649079308605,0.07197408916745132,1.0
1.7202117623130564e-05,1.72725e-12,45.0,426.10810399999997,0.18333,20.783243119999998,7.0,0.9999765329350508,0.919650168685609,0.9999785297777041,0.9196304235920528,0.04613649079308605,0.07392298934563338,1.0
1.7202117623130564e-05,1.72725e-12,45.0,426.10810399999997,0.19467,20.783243119999998,7.0,0.9999752741677588,0.9143971533705467,0.9999785297777041,0.914377521060397,0.04613649079308605,0.07788829741289334,1.0
1.7202117623130564e-05,1.72725e-12,45.0,426.10810399999997,0.20034000000000002,20.783243119999998,7.0,0.9999746335792993,0.9117288454535759,0.9999785297777041,0.9117092704325904,0.04613649079308605,0.07990625214282672,1.0
1.7202117623130564e-05,1.72725e-12,60.0,426.10810399999997,0.189,20.783243119999998,7.0,0.9999678765309248,0.9106996929162572,0.9999785297777041,0.9106801399914054,0.03642699336485952,0.10119217823086088,1.0
1.7202117623130564e-05,1.72725e-12,60.0,426.10810399999997,0.17765999999999998,20.783243119999998,7.0,0.9999695357051736,0.916258709953258,0.9999785297777041,0.9162390376750748,0.03642699336485952,0.09596545222326841,1.0
1.7202117623130564e-05,1.72725e-12,60.0,426.10810399999997,0.18333,20.783243119999998,7.0,0.9999687108248227,0.9134931577137537,0.9999785297777041,0.9134735448125918,0.03642699336485952,0.09856398579417783,1.0
1.7202117623130564e-05,1.72725e-12,60.0,426.10810399999997,0.19467,20.783243119999998,7.0,0.9999670324953946,0.9078779379971064,0.9999785297777041,0.90785844565596,0.03642699336485952,0.1038510632171911,1.0
1.7202117623130564e-05,1.72725e-12,60.0,426.10810399999997,0.20034000000000002,20.783243119999998,7.0,0.9999661783917101,0.905027527020873,0.9999785297777041,0.9050080958786839,0.03642699336485952,0.10654166952376894,1.0
9.805207045184422e-06,9.845324999999999e-13,30.0,426.10810399999997,0.189,20.783243119999998,3.4233808472313116,0.9999839380074789,0.9252759125764699,0.9999561060374427,0.925235298550208,0.027266952693579708,0.05059608911543044,1.0
9.805207045184422e-06,9.845324999999999e-13,30.0,426.10810399999997,0.17765999999999998,20.783243119999998,3.4233808472313116,0.999984767620565,0.9299972956877798,0.9999561060374427,0.9299564744213045,0.027266952693579708,0.047982726111634205,1.0
9.805207045184422e-06,9.845324999999999e-13,30.0,426.10810399999997,0.18333,20.783243119999998,3.4233808472313116,0.9999843551676545,0.927649632902941,0.9999561060374427,0.9276089146846881,0.027266952693579708,0.049281992897088914,1.0
9.805207045184422e-06,9.845324999999999e-13,30.0,426.10810399999997,0.19467,20.783243119999998,3.4233808472313116,0.9999835159759788,0.9228757385883861,0.9999561060374427,0.9228352299152714,0.027266952693579708,0.05192553160859555,1.0
9.805207045184422e-06,9.845324999999999e-13,30.0,426.10810399999997,0.20034000000000002,20.783243119999998,3.4233808472313116,0.9999830889098749,0.9204487224741786,0.9999561060374427,0.9204083203324184,0.027266952693579708,0.05327083476188447,1.0
9.805207045184422e-06,9.845324999999999e-13,15.0,426.10810399999997,0.189,20.783243119999998,1.7116904236156558,0.9999919689392421,0.9376358282976169,0.9999124582814811,0.9375537460458628,0.014127114486493637,0.02529804455771522,1.0
9.805207045184422e-06,9.845324999999999e-13,15.0,426.10810399999997,0.17765999999999998,20.783243119999998,1.7116904236156558,0.9999923837522757,0.9416255290226158,0.9999124582814811,0.9415430975056038,0.014127114486493637,0.023991363055817103,1.0
9.805207045184422e-06,9.845324999999999e-13,15.0,426.10810399999997,0.18333,20.783243119999998,1.7116904236156558,0.9999921775226366,0.939642529800061,0.9999124582814811,0.9395602718782089,0.014127114486493637,0.024640996448544457,1.0
9.805207045184422e-06,9.845324999999999e-13,15.0,426.10810399999997,0.19467,20.783243119999998,1.7116904236156558,0.999991757920058,0.9356050309714656,0.9999124582814811,0.9355231264991994,0.014127114486493637,0.025962765804297776,1.0
9.805207045184422e-06,9.845324999999999e-13,15.0,426.10810399999997,0.20034000000000002,20.783243119999998,1.7116904236156558,0.9999915443834406,0.9335497488345903,0.9999124582814811,0.9334680242852544,0.014127114486493637,0.026635417380942234,1.0
9.805207045184422e-06,9.845324999999999e-13,22.5,426.10810399999997,0.189,20.783243119999998,2.567535635423484,0.9999879534572363,0.9306579601135855,0.9999416949672622,0.9306036980707533,0.021872167781349504,0.03794706683657283,1.0
9.805207045184422e-06,9.845324999999999e-13,22.5,426.10810399999997,0.17765999999999998,20.783243119999998,2.567535635423484,0.9999885756719187,0.935063148561052,0.9999416949672622,0.9350086296735632,0.021872167781349504,0.03598704458372566,1.0
9.805207045184422e-06,9.845324999999999e-13,22.5,426.10810399999997,0.18333,20.783243119999998,2.567535635423484,0.999988266329848,0.9328731152265816,0.9999416949672622,0.932818724029058,0.021872167781349504,0.03696149467281669,1.0
9.805207045184422e-06,9.845324999999999e-13,22.5,426.10810399999997,0.19467,20.783243119999998,2.567535635423484,0.9999876369310358,0.9284172859461906,0.9999416949672622,0.9283631545459391,0.021872167781349504,0.03894414870644667,1.0
9.805207045184422e-06,9.845324999999999e-13,22.5,426.10810399999997,0.20034000000000002,20.783243119999998,2.567535635423484,0.9999873166287838,0.9261507017135918,0.9999416949672622,0.9260967024666082,0.021872167781349504,0.03995312607141336,1.0
9.805207045184422e-06,9.845324999999999e-13,45.0,426.10810399999997,0.189,20.783243119999998,5.135071270846968,0.9999759072047075,0.9170374683380573,0.999970757722162,0.9170106520736203,0.04191573974104506,0.07589413367314567,1.0
9.805207045184422e-06,9.845324999999999e-13,45.0,426.10810399999997,0.17765999999999998,20.783243119999998,5.135071270846968,0.999977151604865,0.9222356426158294,0.999970757722162,0.9222086743449359,0.04191573974104506,0.07197408916745132,1.0
9.805207045184422e-06,9.845324999999999e-13,45.0,426.10810399999997,0.18333,20.783243119999998,5.135071270846968,0.9999765329350508,0.9196501686856089,0.999970757722162,0.9196232760198625,0.04191573974104506,0.07392298934563338,1.0
9.805207045184422e-06,9.845324999999999e-13,45.0,426.10810399999997,0.19467,20.783243119999998,5.135071270846968,0.9999752741677588,0.9143971533705467,0.999970757722162,0.9143704143149336,0.04191573974104506,0.07788829741289334,1.0
9.805207045184422e-06,9.845324999999999e-13,45.0,426.10810399999997,0.20034000000000002,20.783243119999998,5.135071270846968,0.9999746335792993,0.9117288454535759,0.999970757722162,0.9117021844253643,0.04191573974104506,0.07990625214282672,1.0
9.805207045184422e-06,9.845324999999999e-13,60.0,426.10810399999997,0.189,20.783243119999998,6.846761694462623,0.9999678765309248,0.9106996929162572,0.9999780492603665,0.9106797023844136,0.05572649170455315,0.10119217823086088,1.0
9.805207045184422e-06,9.845324999999999e-13,60.0,426.10810399999997,0.17765999999999998,20.783243119999998,6.846761694462623,0.9999695357051736,0.916258709953258,0.9999780492603665,0.9162385973968789,0.05572649170455315,0.09596545222326841,1.0
9.805207045184422e-06,9.845324999999999e-13,60.0,426.10810399999997,0.18333,20.783243119999998,6.846761694462623,0.9999687108248227,0.9134931577137537,0.9999780492603665,0.9134731058632918,0.05572649170455315,0.09856398579417783,1.0
9.805207045184422e-06,9.845324999999999e-13,60.0,426.10810399999997,0.19467,20.783243119999998,6.846761694462623,0.9999670324953946,0.9078779379971063,0.9999780492603665,0.9078580094048703,0.05572649170455315,0.1038510632171911,1.0
9.805207045184422e-06,9.845324999999999e-13,60.0,426.10810399999997,0.20034000000000002,20.783243119999998,6.846761694462623,0.9999661783917101,0.905027527020873,0.9999780492603665,0.9050076609972662,0.05572649170455315,0.10654166952376894,1.0
1.5137863508354899e-05,1.51998e-12,30.0,426.10810399999997,0.189,20.783243119999998,5.285219553620271,0.9999839380074789,0.9252759125764698,0.9999715884449579,0.9252496240489505,0.043454657471487426,0.05059608911543044,1.0
1.5137863508354899e-05,1.51998e-12,30.0,426.10810399999997,0.17765999999999998,20.783243119999998,5.285219553620271,0.999984767620565,0.9299972956877798,0.9999715884449579,0.9299708730184244,0.043454657471487426,0.047982726111634205,1.0
1.5137863508354899e-05,1.51998e-12,30.0,426.10810399999997,0.18333,20.783243119999998,5.285219553620271,0.9999843551676545,0.9276496329029409,0.9999715884449579,0.9276232769343359,0.043454657471487426,0.049281992897088914,1.0
1.5137863508354899e-05,1.51998e-12,30.0,426.10810399999997,0.19467,20.783243119999998,5.285219553620271,0.9999835159759788,0.9228757385883861,0.9999715884449579,0.9228495182535422,0.043454657471487426,0.05192553160859555,1.0
1.5137863508354899e-05,1.51998e-12,30.0,426.10810399999997,0.20034000000000002,20.783243119999998,5.285219553620271,0.9999830889098749,0.9204487224741786,0.9999715884449579,0.9204225710946367,0.043454657471487426,0.05327083476188447,1.0
1.5137863508354899e-05,1.51998e-12,15.0,426.10810399999997,0.189,20.783243119999998,2.6426097768101355,0.9999919689392421,0.9376358282976169,0.9999431853078993,0.9375825568067296,0.021160439392659235,0.02529804455771522,1.0
1.5137863508354899e-05,1.51998e-12,15.0,426.10810399999997,0.17765999999999998,20.783243119999998,2.6426097768101355,0.9999923837522757,0.9416255290226158,0.9999431853078993,0.9415720308581101,0.021160439392659235,0.023991363055817103,1.0
1.5137863508354899e-05,1.51998e-12,15.0,426.10810399999997,0.18333,20.783243119999998,2.6426097768101355,0.9999921775226366,0.939642529800061,0.9999431853078993,0.9395891442990457,0.021160439392659235,0.024640996448544457,1.0
1.5137863508354899e-05,1.51998e-12,15.0,426.10810399999997,0.19467,20.783243119999998,2.6426097768101355,0.999991757920058,0.9356050309714656,0.9999431853078993,0.9355518748597031,0.021160439392659235,0.025962765804297776,1.0
1.5137863508354899e-05,1.51998e-12,15.0,426.10810399999997,0.20034000000000002,20.783243119999998,2.6426097768101355,0.9999915443834406,0.9335497488345904,0.9999431853078993,0.9334967094930496,0.021160439392659235,0.026635417380942234,1.0
1.5137863508354899e-05,1.51998e-12,22.5,426.10810399999997,0.189,20.783243119999998,3.9639146652152024,0.9999879534572363,0.9306579601135856,0.9999620913500037,0.9306226801267093,0.0326591385173226,0.03794706683657283,1.0
1.5137863508354899e-05,1.51998e-12,22.5,426.10810399999997,0.17765999999999998,20.783243119999998,3.9639146652152024,0.9999885756719187,0.9350631485610519,0.9999620913500037,0.9350277015794286,0.0326591385173226,0.03598704458372566,1.0
1.5137863508354899e-05,1.51998e-12,22.5,426.10810399999997,0.18333,20.783243119999998,3.9639146652152024,0.999988266329848,0.9328731152265817,0.9999620913500037,0.9328377512661655,0.0326591385173226,0.03696149467281669,1.0
1.5137863508354899e-05,1.51998e-12,22.5,426.10810399999997,0.19467,20.783243119999998,3.9639146652152024,0.9999876369310358,0.9284172859461906,0.9999620913500037,0.9283820909002471,0.0326591385173226,0.03894414870644667,1.0
1.5137863508354899e-05,1.51998e-12,22.5,426.10810399999997,0.20034000000000002,20.783243119999998,3.9639146652152024,0.9999873166287838,0.9261507017135918,0.9999620913500037,0.9261155925907967,0.0326591385173226,0.03995312607141336,1.0
1.5137863508354899e-05,1.51998e-12,45.0,426.10810399999997,0.189,20.783243119999998,7.0,0.9999759072047075,0.9170374683380572,0.9999785297777041,0.9170177793397583,0.05143258029939142,0.07589413367314567,1.0
1.5137863508354899e-05,1.51998e-12,45.0,426.10810399999997,0.17765999999999998,20.783243119999998,7.0,0.999977151604865,0.9222356426158294,0.9999785297777041,0.9222158420115731,0.05143258029939142,0.07197408916745132,1.0
1.5137863508354899e-05,1.51998e-12,45.0,426.10810399999997,0.18333,20.783243119999998,7.0,0.9999765329350508,0.919650168685609,0.9999785297777041,0.9196304235920528,0.05143258029939142,0.07392298934563338,1.0
1.5137863508354899e-05,1.51998e-12,45.0,426.10810399999997,0.19467,20.783243119999998,7.0,0.9999752741677588,0.9143971533705467,0.9999785297777041,0.914377521060397,0.05143258029939142,0.07788829741289334,1.0
1.5137863508354899e-05,1.51998e-12,45.0,426.10810399999997,0.20034000000000002,20.783243119999998,7.0,0.9999746335792993,0.9117288454535759,0.9999785297777041,0.9117092704325904,0.05143258029939142,0.07990625214282672,1.0
1.5137863508354899e-05,1.51998e-12,60.0,426.10810399999997,0.189,20.783243119999998,7.0,0.9999678765309248,0.9106996929162572,0.9999785297777041,0.9106801399914054,0.04039906049458856,0.10119217823086088,1.0
1.5137863508354899e-05,1.51998e-12,60.0,426.10810399999997,0.17765999999999998,20.783243119999998,7.0,0.9999695357051736,0.916258709953258,0.9999785297777041,0.9162390376750748,0.04039906049458856,0.09596545222326841,1.0
1.5137863508354899e-05,1.51998e-12,60.0,426.10810399999997,0.18333,20.783243119999998,7.0,0.9999687108248227,0.9134931577137537,0.9999785297777041,0.9134735448125918,0.04039906049458856,0.09856398579417783,1.0
1.5137863508354899e-05,1.51998e-12,60.0,426.10810399999997,0.19467,20.783243119999998,7.0,0.9999670324953946,0.9078779379971064,0.9999785297777041,0.90785844565596,0.04039906049458856,0.1038510632171911,1.0
1.5137863508354899e-05,1.51998e-12,60.0,426.10810399999997,0.20034000000000002,20.783243119999998,7.0,0.9999661783917101,0.905027527020873,0.9999785297777041,0.9050080958786839,0.04039906049458856,0.10654166952376894,1.0
2.0126477619062762e-05,2.0208825e-12,30.0,426.10810399999997,0.189,20.783243119999998,7.0,0.9999839380074789,0.9252759125764698,0.9999785297777041,0.9252560466969417,0.05709079558390571,0.05059608911543044,1.0
2.0126477619062762e-05,2.0208825e-12,30.0,426.10810399999997,0.17765999999999998,20.783243119999998,7.0,0.999984767620565,0.9299972956877797,0.9999785297777041,0.9299773284391066,0.05709079558390571,0.047982726111634205,1.0
2.0126477619062762e-05,2.0208825e-12,30.0,426.10810399999997,0.18333,20.783243119999998,7.0,0.9999843551676545,0.9276496329029409,0.9999785297777041,0.9276297160591097,0.05709079558390571,0.049281992897088914,1.0
2.0126477619062762e-05,2.0208825e-12,30.0,426.10810399999997,0.19467,20.783243119999998,7.0,0.9999835159759788,0.9228757385883861,0.9999785297777041,0.9228559242411271,0.05709079558390571,0.05192553160859555,1.0
2.0126477619062762e-05,2.0208825e-12,30.0,426.10810399999997,0.20034000000000002,20.783243119999998,7.0,0.9999830889098749,0.9204487224741786,0.9999785297777041,0.9204289602354951,0.05709079558390571,0.05327083476188447,1.0
2.0126477619062762e-05,2.0208825e-12,15.0,426.10810399999997,0.189,20.783243119999998,3.513469816895294,0.9999919689392421,0.9376358282976169,0.9999572314753414,0.9375957269965737,0.02813557441324208,0.02529804455771522,1.0
2.0126477619062762e-05,2.0208825e-12,15.0,426.10810399999997,0.17765999999999998,20.783243119999998,3.513469816895294,0.9999923837522757,0.9416255290226159,0.9999572314753414,0.9415852570879587,0.02813557441324208,0.023991363055817103,1.0
2.0126477619062762e-05,2.0208825e-12,15.0,426.10810399999997,0.18333,20.783243119999998,3.513469816895294,0.9999921775226366,0.939642529800061,0.9999572314753414,0.939602342675355,0.02813557441324208,0.024640996448544457,1.0
2.0126477619062762e-05,2.0208825e-12,15.0,426.10810399999997,0.19467,20.783243119999998,3.513469816895294,0.999991757920058,0.9356050309714656,0.9999572314753414,0.9355650165246279,0.02813557441324208,0.025962765804297776,1.0
2.0126477619062762e-05,2.0208825e-12,15.0,426.10810399999997,0.20034000000000002,20.783243119999998,3.513469816895294,0.9999915443834406,0.9335497488345903,0.9999572314753414,0.9335098222891373,0.02813557441324208,0.026635417380942234,1.0
2.0126477619062762e-05,2.0208825e-12,22.5,426.10810399999997,0.189,20.783243119999998,5.270204725342942,0.9999879534572363,0.9306579601135855,0.9999715075026757,0.9306314433441472,0.04329957293395008,0.03794706683657283,1.0
2.0126477619062762e-05,2.0208825e-12,22.5,426.10810399999997,0.17765999999999998,20.783243119999998,5.270204725342942,0.9999885756719187,0.9350631485610519,0.9999715075026757,0.9350365062767935,0.04329957293395008,0.03598704458372566,1.0
2.0126477619062762e-05,2.0208825e-12,22.5,426.10810399999997,0.18333,20.783243119999998,5.270204725342942,0.999988266329848,0.9328731152265816,0.9999715075026757,0.932846535341842,0.04329957293395008,0.03696149467281669,1.0
2.0126477619062762e-05,2.0208825e-12,22.5,426.10810399999997,0.19467,20.783243119999998,5.270204725342942,0.9999876369310358,0.9284172859461907,0.9999715075026757,0.928390833019155,0.04329957293395008,0.03894414870644667,1.0
2.0126477619062762e-05,2.0208825e-12,22.5,426.10810399999997,0.20034000000000002,20.783243119999998,5.270204725342942,0.9999873166287838,0.9261507017135918,0.9999715075026757,0.9261243133672014,0.04329957293395008,0.03995312607141336,1.0
2.0126477619062762e-05,2.0208825e-12,45.0,426.10810399999997,0.189,20.783243119999998,7.0,0.9999759072047075,0.9170374683380572,0.9999785297777041,0.9170177793397583,0.04049336408266378,0.07589413367314567,1.0
